688.229	-3.4611522641201846	-1.9854925642341763	1.9598320856840143	0.4656810134295557	-0.48891153137345605
688.263	-3.4674803626324198	-1.9696794276194365	1.9427666696354522	0.4669777565783311	-0.4905920834456098
688.297	-3.4735286442481157	-1.9537626357618925	1.9258250169352977	0.4608290804052143	-0.4964889234972021
688.331	-3.479308946109311	-1.937745279907417	1.9087848445448077	0.44896734566296664	-0.482873875144724
688.365	-3.4847728121668546	-1.9217893449013275	1.8929376898670713	0.43993736130358363	-0.456577103658387
688.399	-3.4900390047467402	-1.9055538111610344	1.875627093015597	0.4595257652270748	-0.4966472136826352
688.433	-3.4950206059912365	-1.889434985546436	1.8599868495735783	0.46636079954036586	-0.45846223495346294
688.467	-3.4997914815855817	-1.8730736948458482	1.8430228504036472	0.4727906871611917	-0.4978420816050845
688.501	-3.504225987257448	-1.8566315379358567	1.826030338894907	0.47183971615690906	-0.4969464843071955
688.535	-3.5083839914198025	-1.8401168562861108	1.8089762734704564	0.47348170503326587	-0.5000835451156097
688.569	-3.512258695381521	-1.8235344823623902	1.7919217995915786	0.46958320216096316	-0.5006103203502283
688.603	-3.5158003046084487	-1.8072240125600174	1.7775184351342799	0.4567292595294105	-0.4233616512972155
688.637	-3.519151547399082	-1.7905427562840768	1.7607882329923208	0.46141245423489974	-0.48832615091329723
688.671	-3.522219038637846	-1.7737978583107266	1.7437728348687536	0.4565629915580509	-0.4928130692818727
688.705	-3.524974521438521	-1.7573063577772499	1.7287559833989354	0.44689883984068574	-0.4374206401834712
688.739	-3.527600607512449	-1.7404699835474366	1.7117195524533444	0.489210726114915	-0.5004360233134588
688.773	-3.52988480794844	-1.7235917472582645	1.694678783929169	0.4951613430329903	-0.5053896742902579
688.807	-3.53184299094864	-1.7066755817333634	1.6776218155480274	0.4929807159503512	-0.5058960106062057
688.841	-3.5335096706378275	-1.6897292541931692	1.6605593625832054	0.49069363572256025	-0.5057968844322183
